IRA / tax credits	synthetic-feoc-chinese-solar-credit-disqualification	FEOC Chinese Solar Panel Credit Disqualification	regulatory_actions	FEOC|Solar PV|Section 48E|China Supply Chain|Tax Credits	0.72	Dec 31, 2026	2026-12-31	FEOC disqualification of Chinese solar panels from §48E ITC directly threatens ENGIE's solar project economics, but is partially covered by the OBBBA Credit Cliff major contract.
IRA / tax credits	synthetic-feoc-chinese-solar-threshold	FEOC Chinese Solar Threshold	federal_legislation	FEOC|solar|China|Taiwan|supply-chain|48E|Treasury	0.408	Jun 30, 2026	2026-06-30	Treasury FEOC rules below 40% Chinese content threshold disqualify GEAPP's Chinese/Taiwanese solar supply chain from US tax credit eligibility, limiting US co-financing options.
IRA / tax credits	synthetic-feoc-customer-48e-bankability	Domestic BESS Full ITC Confirmation	federal_legislation	Section 48E|ITC|sodium-ion|FEOC|tax equity	0.04	Dec 31, 2026	2026-12-31	Without IRS binding guidance confirming full 30% ITC for zero-PFE sodium-ion systems, Peak Energy's customers cannot obtain tax equity financing without haircuts, directly constraining the addressable project pipeline.
IRA / tax credits	synthetic-feoc-longi	LONGi/JinkoSolar PFE Designation	regulatory_actions	FEOC|LONGi|JinkoSolar|Chinese manufacturers|ban	0.56	Oct 5, 2026	2026-10-05	Explicit PFE designation of major Chinese panel suppliers forces immediate supply chain pivot with 6-12 month lead times and 20%+ cost increases.
IRA / tax credits	synthetic-feoc-longi-designation	LONGi FEOC Prohibited Designation	regulatory_actions	FEOC|LONGi|China|solar panels|Section 48E	0.5	Oct 15, 2026	2026-10-15	Explicit Treasury designation of LONGi Solar as prohibited entity would eliminate Sunrun's largest historical supplier (45% share in 2018).
IRA / tax credits	synthetic-feoc-longi-designation-2026	LONGi Solar FEOC Ban	regulatory_actions	FEOC|LONGi|China|solar panels|Treasury	0.568	Oct 15, 2026	2026-10-15	If Treasury bans LONGi Solar (Sunrun's largest supplier at 45% of 2018 installations) as a Prohibited Foreign Entity, Sunrun must immediately restructure its entire panel supply chain while 1-year inventory provides only temporary relief.
IRA / tax credits	synthetic-feoc-macr-40pct-solar-2026	Solar FEOC 40% MACR Confirmation	trade_policy	FEOC|MACR|Section 48E|solar panels|Notice 2026-15	0.72	Dec 31, 2026	2026-12-31	If Treasury does NOT confirm the 40% threshold (sets it more restrictively), ENGIE's Southeast Asian-sourced panels fail FEOC compliance and lose §48E ITC eligibility, destroying project economics.
IRA / tax credits	synthetic-feoc-macr-solar-threshold-2026	Solar FEOC Content Threshold 2026	federal_legislation	FEOC|MACR|45Y|48E|Solar Supply Chain|China	0.62	Dec 31, 2026	2026-12-31	IRS interim guidance confirming 40% Chinese content threshold is favorable to NextEra; the downside hedge (threshold set lower) is captured by the FEOC Solar Wafer Threshold contract already in the portfolio.
IRA / tax credits	synthetic-feoc-pfe-semiconductor-threshold	FEOC Semiconductor Content Threshold	regulatory_actions	FEOC|Semiconductors|China|OBBBA|Supply Chain Compliance	0.05	Dec 31, 2026	2026-12-31	A 25%-or-lower Chinese semiconductor content threshold would require Schneider to audit and restructure its Chinese-origin IoT chip supply chain for EcoStruxure products deployed in clean energy projects.
IRA / tax credits	synthetic-feoc-polysilicon-wafer-designation	Chinese Solar Entity FEOC Designation	federal_legislation	FEOC|solar|Chinese manufacturers|LONGi|Trina|JinkoSolar|Treasury|tax credits	0.507	Sep 30, 2026	2026-09-30	Treasury designating major Chinese polysilicon/wafer manufacturers as prohibited entities automatically disqualifies 70%+ of solar projects.
IRA / tax credits	synthetic-feoc-powin-bess-compliance	Powin BESS FEOC ITC Disqualification	federal_legislation	FEOC|BESS|Section 48E|Powin Energy|LFP	0.05	Dec 31, 2026	2026-12-31	If Treasury confirms Powin's LFP cells exceed the 55% PFE threshold (YES), Greenskies' battery storage expansion loses ITC eligibility — a direct threat to CEO Singh's stated BESS growth strategy.
IRA / tax credits	synthetic-feoc-proposed-regs-h2-2026	FEOC Proposed Regulations Issuance	regulatory_actions	FEOC|IRS|Treasury|solar|tax credits|regulations	0.672	Oct 10, 2026	2026-10-10	Failure to issue comprehensive FEOC proposed regulations by September 2026 extends Chinese component compliance uncertainty, chilling tax equity investments; NO pays when guidance delayed.
IRA / tax credits	synthetic-feoc-solar-40pct-threshold	Solar FEOC Cost Ratio Threshold	regulatory_actions	Treasury|FEOC|solar|Notice 2026-15|Section 45Y	0.72	Dec 31, 2026	2026-12-31	Threshold validation is a mildly positive outcome for NextEra; buying NO (threshold tightened below 40%) is a hedge, but low probability and low volume make it a thin position not worth major allocation.
IRA / tax credits	synthetic-feoc-solar-pv-chinese-panels-audit	FEOC Solar Supply Chain Audit Rules	regulatory_actions	FEOC|IRS|supply chain audit|Section 48E|OBBBA|solar PV	0.2	Sep 30, 2026	2026-09-30	IRS formal audit documentation requirements for Chinese-panel projects (YES) impose material compliance costs on Greenskies' supply chain verification and tax equity deal closing process.
IRA / tax credits	synthetic-feoc-treasury-notice-q4-2026	FEOC Safe Harbor Publication Deadline	regulatory_actions	FEOC|Treasury|BESS|solar PV|OBBBA|safe harbor	0.15	Jan 5, 2027	2027-01-05	If Treasury does NOT publish binding FEOC safe harbor tables for solar and BESS by year-end (NO), Greenskies cannot rely on published thresholds — a direct hedge on persistent supply chain compliance uncertainty.
IRA / tax credits	synthetic-feoc-treasury-proposed-regs-dec26	BESS FEOC Safe Harbor Pathway	regulatory_actions	FEOC|BESS|Treasury|OBBBA|safe harbor	0.05	Dec 31, 2026	2026-12-31	If Treasury does NOT create a BESS FEOC safe harbor by year-end (NO), Greenskies' storage projects remain in compliance limbo — an indirect hedge on continued BESS supply chain uncertainty.
IRA / tax credits	synthetic-feoc-vietnam-malaysia-threshold	FEOC Solar Wafer Threshold	regulatory_actions	Treasury|FEOC|Solar|Vietnam|OBBBA	0.42	Jan 15, 2027	2027-01-15	Treasury setting the FEOC wafer content threshold above 40% would disqualify NextEra's existing SE Asian solar supply chain from 45Y/48E credits, compounding the tariff-driven cost pressure already embedded in the portfolio.
BOEM/permitting	synthetic-ferc-cip003-11-low-impact-scope	CIP-003-11 MISO Distribution SCADA Scope	regulatory_actions	FERC|CIP-003-11|MISO|SCADA|distribution utilities	0.4	Jun 30, 2027	2027-06-30	Explicit inclusion of NIPSCO's distribution automation and substation SCADA in the CIP-003-11 low-impact BES scope would materially expand compliance perimeter and OT security capital requirements.
BOEM/permitting	synthetic-ferc-cip015-1-insm-expansion	CIP-015-1 INSM Scope Expansion	regulatory_actions	FERC|NERC CIP|INSM|network monitoring|cybersecurity	0.613	Sep 30, 2026	2026-09-30	FERC directing NERC to expand INSM scope (YES) triggers new capital planning obligations for SCE's OT network security, but near-certainty of compliance with no direct revenue impact limits hedge value.
BOEM/permitting	synthetic-ferc-cip015-extension	CIP-015-1 Scope Expansion Order	regulatory_actions	FERC|NERC CIP-015-1|BES Cyber Systems|Grid Cybersecurity|Tampa Electric	0.42	Dec 31, 2027	2027-12-31	CIP-015-1 scope expansion to medium-impact BES systems would broaden Tampa Electric's compliance obligations and capital requirements — downside scenario but conditional on the initial order first.
BOEM/permitting	synthetic-ferc-cp26-27-eis-notice	FERC Plaquemines Expansion EIS Scoping	regulatory_actions	FERC|Plaquemines Expansion|NEPA|EIS|CP26-27-000|LNG construction	0.72	Dec 31, 2026	2026-12-31	FERC failing to issue EIS scoping notice by end-2026 is a mild procedural delay risk; FERC issuance is highly probable (0.72) and buying NO here has low expected hedge value.
BOEM/permitting	synthetic-fhwa-baba-55pct-oct2026	FHWA BABA 55% Rule Implementation	regulatory_actions	FHWA|Buy America|BABA|manufactured products|infrastructure	0.72	Oct 31, 2026	2026-10-31	If the FHWA 55% domestic-content rule takes effect on schedule, Acuity must immediately comply or lose federal highway lighting bids — but Acuity's U.S.-manufactured BAA-compliant program may actually position it favorably, making this a mixed signal.
IRA / tax credits	synthetic-fie-ip-licensing-proposed-regs	FIE IP Licensing Effective Control Rules	regulatory_actions	FIE|§7701(a)(51)|IP licensing|FEOC|Treasury proposed regs	0.485	Jan 1, 2027	2027-01-01	Proposed regulations treating IP licensing with Chinese entities as conferring effective control could trigger FIE classification for RWE's US subsidiaries using Chinese technology partnerships, disqualifying credits.
IRA / tax credits	synthetic-fie-ownership-threshold	Treasury FIE Ownership Threshold	regulatory_actions	FIE|Treasury|OBBBA|foreign government ownership|45Y	0.35	Dec 31, 2026	2026-12-31	If Treasury sets the FIE threshold BELOW 25%, ENGIE is captured and disqualified; buying NO hedges the scenario where a safe threshold is NOT set, directly harming ENGIE.
IRA / tax credits	synthetic-fie-safe-harbor-guidance	EU State-Owned FIE Safe Harbor	regulatory_actions	Treasury|FIE|safe harbor|EU|clean energy tax credits	0.03	Sep 30, 2026	2026-09-30	Absence of a Treasury safe harbor for EU state-owned enterprises is the adverse scenario; buying NO (safe harbor not issued) provides conditional downside coverage for ENGIE's ownership risk.
BOEM/permitting	synthetic-fincen-aml-nprm-2027	FinCEN AML Revised NPRM 2027	regulatory_actions	FinCEN|AML|CFT|Investment Adviser|NPRM	0.358	Jun 30, 2027	2027-06-30	A revised FinCEN NPRM clarifying SAR and CIP requirements before 2027 would force Albany Road to accelerate AML program buildout ahead of the 2028 effective date, incurring compliance and legal costs.
BOEM/permitting	synthetic-fincen-aml-rule-substantive-revision-2027	FinCEN IA AML Revised Rule	regulatory_actions	FinCEN|AML|Investment Advisers|Private Funds|31 CFR 1032	0.2	Dec 1, 2027	2027-12-01	If FinCEN fails to substantively narrow the AML rule, Carlyle faces the full compliance burden of the original 31 CFR 1032 framework — covering 87-country LP onboarding — with disproportionate operational build-out costs.
BOEM/permitting	synthetic-fincen-cross-border-guidance-inter	FinCEN Cross-Border AML Clarification	regulatory_actions	FinCEN|BSA|cross-border|AML|information-sharing	0.04	Sep 30, 2026	2026-09-30	Absence of clarifying guidance (NO) leaves Banco Inter's data-sharing with its Miami branch in a legal grey zone, creating SAR tipping-off liability and AML program gaps.
BOEM/permitting	synthetic-fincen-minnesota-gto-extension-2026	Minnesota GTO Extension	regulatory_actions	FinCEN|GTO|Minnesota|MSB|enforcement	0.72	Nov 30, 2026	2026-11-30	Minnesota GTO extension affects MSBs operating Somali diaspora remittance corridors, which may not be this operator's primary market; low direct relevance limits allocation.
BOEM/permitting	synthetic-fincen-rule-scope-reduction	FinCEN VC Adviser Exemption	regulatory_actions	FinCEN|AML|venture capital|ERA exemption|regulatory relief	0.268	Dec 31, 2027	2027-12-31	If FinCEN exempts VC advisers from AML requirements, Ideas & Capital avoids $200K+ compliance costs; betting on NO exemption (adverse outcome) hedges against forced spending.
Offshore wind (general)	synthetic-first-circuit-wind-moratorium-ruling	First Circuit Wind Moratorium Ruling	regulatory_actions	First Circuit|offshore wind|Presidential Memorandum|BOEM|litigation	0.52	Dec 31, 2026	2026-12-31	First Circuit overturning the district court vacatur (prob 0.48 NO on uphold) would restore Trump's offshore wind moratorium, indefinitely blocking Atlantic Shores' path to construction.
BOEM/permitting	synthetic-fl-hb399-local-challenge	Florida HB 399 Municipal Challenge	federal_legislation	Florida|HB 399|municipal litigation|development fees|land use	0.28	Dec 31, 2026	2026-12-31	A successful municipal legal challenge to HB 399 would restore higher permit fees and subjective compatibility denials, creating permitting friction and cost increases for Greystar's Florida projects.
BOEM/permitting	synthetic-florida-hb399-municipal-challenge	Florida HB 399 Municipal Legal Challenge	federal_legislation	Florida|HB 399|land use|municipal challenge|Miami Orlando development	0.35	Dec 31, 2026	2026-12-31	A successful municipal injunction against HB 399 would preserve local development-fee discretion, potentially raising entitlement costs for Willow Bridge's Miami and Orlando development pipeline.
BOEM/permitting	synthetic-florida-hb961-identity-verification	Florida HB 961 Salvage Title ID Verification	regulatory_actions	Florida|HB 961|salvage title|identity verification|electronic signature	0.45	Jul 15, 2026	2026-07-15	DHSMV implementation guidance requiring NIST IAL2-equivalent identity verification for Florida salvage title signatures mandates near-term platform changes to Copart's Florida title workflows.
BOEM/permitting	synthetic-florida-hb961-insurer-compliance	Florida HB 961 Insurer Non-Compliance Risk	regulatory_actions	Florida|HB 961|insurance|salvage title|OIR enforcement	0.18	Oct 31, 2026	2026-10-31	OIR enforcement against a Florida insurer for HB 961 non-compliance could freeze Copart's insurer-supplied salvage vehicle intake pipeline during a critical compliance transition period.
BOEM/permitting	synthetic-florida-sb606-banquet-catering	Florida Banquet Contract Disclosure Guidance	regulatory_actions	Florida|banquet fees|hotel catering|consumer protection|operations charge	0.2	Sep 30, 2026	2026-09-30	If Florida regulators clarify that pre-existing banquet and catering contracts must be amended, Shamin faces costly renegotiation of all standing Florida BEO agreements to comply with the July 1, 2026 disclosure deadline.
BOEM/permitting	synthetic-form-pf-compliance-date	Form PF Compliance Deadline	regulatory_actions	SEC|Form PF|Private Credit|Regulatory Compliance|CFTC	0.52	Aug 31, 2026	2026-08-31	If the October 1, 2026 Form PF compliance date is confirmed without extension, Barings faces immediate burdensome quarterly granular reporting obligations as a large private credit adviser, requiring costly system upgrades and data governance overhaul.
